EV1-L,EV1-R,EV2-L,EV2-R,OccFus-L,OccFus-R,pFus-L,pFus-R,mFus-L,mFus-R,pMTG-L,pMTG-R,aFus-R,mMTG-L,mMTG-R,aMTG-L,aMTG-R,IFG1-L,IFG2-L,IFG2-R,TPJ-L,TPJ-R,MPFC-L,MPFC-R,dPreCun-L,dPreCun-R,mPreCun-L,mPreCun-R,vPreCun-L,vPreCun-R
11419.958724136241,10311.47415719255,9190.1320057215798,7673.0896311059705,8995.1740633024983,10771.665702487342,10566.459105028685,10586.768614004968,11102.307322332552,9322.1157500579084,8124.7475983582672,7974.4815246481794,6464.7227918581593,5520.173763877734,7781.4429393296314,9242.5757586152104,6993.2105381906304,8014.4933227435795,8698.931922906655,9321.1748355831314,8867.5004849040997,10929.851799712251,6974.3074057912982,8121.5669865025448,10707.152601907923,10867.359004868125,11782.115296468024,12633.631600444092,12164.888244459386,12688.572884338775
11358.894513133293,10340.96629251931,9206.2917318655072,7670.2853722818263,9018.3364221452848,10763.059645620706,10522.049354313547,10508.732340623352,11033.703359526875,9256.9584971471177,8094.2299455456778,7963.9431975649932,6444.1604791846457,5503.5202888161357,7790.4523414795522,9224.2842523730105,6992.7030194178224,8021.607857107274,8697.125938355488,9347.3115745906671,8903.7394030974392,10930.243961151536,6960.0498205017511,8140.0849222756087,10622.480945846717,10816.779148934937,11731.447380364883,12560.156144638438,12151.343738848038,12660.495290094168
11435.890146910482,10428.841652819487,9285.9223504854126,7732.6279207230646,9086.2746057747026,10865.815703812566,10585.472959435272,10662.332997938514,11076.740285318703,9326.4996644760904,8150.3499675367302,7989.0130210008138,6453.1080342212554,5513.6770453632371,7819.1763656295871,9234.7811336671602,7019.2471297794582,8021.172490672926,8707.0186500344371,9405.318400164495,8895.784275056245,10998.392194748903,6984.3928031549449,8159.6029782310616,10700.077107296043,10899.94886573835,11768.807441566185,12652.634716741706,12167.376040464262,12715.943619971271
11375.436186083327,10310.990780650734,9219.5255479957359,7690.7173960929231,9038.0476005117889,10776.462550730907,10542.196924994374,10573.920617651531,11085.573072618174,9291.7444953154754,8122.3930893987927,7946.2642788846397,6468.0617735899123,5488.4997881215877,7796.3200183493454,9239.458993872704,7020.8181661625995,8023.3777799729678,8677.7913077815483,9376.864534379587,8859.7788566576783,10932.404090582644,6935.3473574873278,8121.4376715607323,10676.236887251427,10820.350198463322,11717.803035359842,12550.336877846064,12108.612399006193,12628.228024921616
11339.814168122686,10295.415962675979,9174.2977569077575,7678.8549560124638,8981.7414298528929,10737.255408485913,10422.682876693432,10499.456677070484,11009.327086601295,9251.8175566799764,8098.1731317082495,7907.6617498715696,6470.2409569010015,5484.3237764657642,7758.6835160739447,9236.3813442479714,7012.9960159579587,8034.9138931376683,8706.6321305359634,9413.3323529961926,8878.3803720403157,10916.054218953524,6992.4063589516045,8182.5254785812749,10653.45682603943,10825.535940366581,11708.998586660186,12530.430779898359,12058.147635691548,12567.026429764208
11358.842686763934,10353.007936732196,9237.8857012762819,7702.235382696912,9063.6562552925243,10793.299240074921,10537.654714237753,10572.56889756752,11024.758409352358,9314.6904321031434,8136.4129280188472,7916.8607477880241,6447.7120958807809,5476.9558221004982,7777.6665786659169,9233.6956842256204,7012.2662354452841,7970.600031176441,8661.7434719142075,9346.9037089941594,8860.412691883048,10961.704414192622,6957.0231979004175,8142.9614950843707,10736.648294726079,10903.997265071939,11742.268386738402,12607.303578756804,12093.400209558726,12640.940907470544
11300.423300455474,10262.541884394419,9113.035752785594,7586.2321900202169,8998.9874619334914,10734.401865326818,10462.618041994554,10520.844656563879,11033.531061921358,9261.2750243719747,8094.0438951687574,7920.4415091045475,6439.7074853984213,5466.1034020022689,7751.4636713342779,9203.3874146372145,7002.8487719307968,8002.8274016699261,8648.35084373069,9297.9672225336635,8828.8166503362845,10904.852035991555,6987.6085329016523,8136.2478420446814,10677.735271298554,10830.40146043835,11714.602060375624,12584.182555275764,12077.297314737643,12628.030950496604
11337.390354698098,10313.426336264642,9182.8282570422216,7607.4527012949002,9003.2101879619713,10750.129448137881,10438.054848354317,10514.410930133845,11021.242590576887,9280.2535821747169,8092.7743647289271,7920.464639289853,6500.1612322096134,5476.3792635958716,7794.7274416034979,9271.8574311792254,7026.7075459045991,8008.4388559599147,8659.6254573765873,9379.3723466121028,8885.7683801954554,10881.202074279434,7007.437709037702,8177.0006662290316,10628.623360191101,10825.555991975358,11713.121936020771,12643.207633020949,12141.883320590896,12677.39460127828
11449.83172718951,10396.027523089635,9252.731249379829,7710.4562708673448,9067.2051068828951,10837.213630904078,10494.10090373455,10619.727681101962,11052.735428560583,9277.9279224981456,8101.7881918613266,7933.7303503536477,6450.0531232931362,5482.5461866056403,7786.9137738688751,9220.5706271210147,7042.6072668167581,7963.0722454036968,8677.8501637444751,9380.2121582611253,8891.6966137726176,10975.947112422135,7016.3661579965919,8163.3374386910828,10681.336370940198,10913.226312276014,11752.439476142847,12708.019537940052,12140.204733828848,12700.927049544849
11472.34560125954,10353.208750557895,9194.9541838947098,7710.5541779737723,9015.7555100975696,10797.868161209984,10534.33211220058,10558.459810817654,11013.438044309116,9266.1410449081741,8109.5541157927437,7941.7575974759375,6467.3770865994175,5484.1508718175983,7840.0526528073378,9232.5580509368465,7029.7608865648226,8009.6437551212321,8683.127669852116,9433.4385104798057,8934.6544128126807,10965.420832964937,7011.8120384591211,8192.123069369778,10705.5813535202,10883.348308436722,11741.479175516088,12672.252771990188,12130.099803099902,12643.573209364769
11543.288004544798,10466.528701772058,9353.1860449624874,7829.2855168485021,9084.931040609812,10859.139262653294,10523.608224375916,10622.642034577868,11053.640288023897,9305.5152042723475,8161.946795592271,7966.7291044303674,6468.2228865684829,5508.0821789034362,7825.619536089338,9273.591833437431,7024.4065886740082,8041.2830567053961,8738.4662997867927,9382.976903520499,8916.3642392628226,11012.218327955112,6980.2615731886344,8174.2577160423743,10777.540123658637,10893.71276032218,11821.135716618825,12728.282635218973,12203.198202106141,12752.757695673832
11447.659362460179,10474.667357224009,9331.5805500781807,7863.1618375942389,9116.0687264793614,10851.72295758043,10570.953815535819,10630.20497076135,11050.07772889803,9294.8081926674986,8135.1262657390262,7959.1615152768154,6466.4045975292174,5472.9375678875595,7782.0190312964132,9232.567324943906,7014.6561837972931,8019.8821746738022,8692.0108857555351,9418.5862691940256,8895.9301454050783,10944.318511987189,7005.9409588497856,8162.2812435728865,10720.590588002524,10915.213034714794,11729.092830685338,12713.322151902788,12086.93301761425,12653.408544931737
11369.994940236187,10308.607666093367,9186.3442733962129,7741.093191202126,9059.1934589275515,10717.547388604677,10544.265251704299,10545.997545616892,11039.086828215773,9287.999427958759,8143.5790784921974,7935.5346557355006,6471.1242725587681,5478.7133823907434,7796.316126390464,9250.1091745482445,7025.9990899960512,8014.5606413130199,8663.087486634593,9423.6586664435818,8892.0699322988821,10946.641280778349,6964.8198184949297,8151.3959076492893,10691.370935686811,10879.172517253139,11695.527862370684,12591.411325587645,12080.623379639714,12576.53807420227
11374.374629580883,10340.081527199747,9221.8101217967396,7758.7475809744947,9081.2436464656494,10807.351434478882,10503.158706155324,10586.537408232851,11030.28186331094,9273.4220270808455,8148.6708398009605,7893.8266444957617,6443.771778122361,5475.6833779181752,7770.7538575063509,9200.3930234557811,6999.404356030499,7988.0809903089721,8677.8380997461081,9354.8293361147753,8835.6657346414577,10968.945901444251,6953.4722878094699,8135.816363155066,10734.107614140727,10893.710704472649,11725.009068696252,12608.187388744574,12115.00586056413,12617.886559742152
11405.061730407373,10416.937361292845,9269.0942329374375,7751.8529543547174,9087.0777045360865,10803.560047801826,10584.06585494846,10592.923299064627,11080.464644753039,9346.8734142990525,8140.989927544133,7943.6839483968415,6472.9433521353758,5447.4717755706006,7771.7967721202876,9231.8931334968747,7022.0286340945067,8021.0541874856526,8661.1033281892614,9435.6071755648591,8845.9696242675036,10919.800799721468,6962.1619111394157,8140.9663172208275,10667.714413999212,10839.538394528608,11672.841105780062,12657.945099988028,12123.229304282184,12676.422539751276
11353.782453993181,10301.769989326029,9142.7279933093214,7637.2552566242994,8980.3243994097702,10726.008376142579,10526.243095379921,10561.039043940975,11056.731261109102,9300.8361933808101,8122.607068823967,7961.3285444513022,6499.6083466519922,5478.1806051010562,7776.6642186246681,9263.9557339307994,7040.8151052618132,8054.0514845203516,8695.555687792832,9449.5489583147009,8890.056472414537,10918.334722228863,6982.0515398753696,8178.5294311840862,10665.093151301193,10830.167285717338,11714.925715984991,12593.601222381012,12149.845124079737,12639.270800334982
11334.738086135374,10344.35388718092,9203.214995202341,7685.128744882436,9025.9942120569794,10765.808772658937,10475.588970207229,10548.441380637671,11032.444152957045,9277.8635445113323,8111.6661265090461,7929.2015847651983,6486.1313149308298,5491.3537051254834,7780.3938185230063,9251.97488683755,7041.7982485535777,8007.2000504893867,8654.9957362163805,9374.3004514623699,8897.0900603045611,10905.91588161147,6970.0061820971559,8165.6837402634783,10656.847161300351,10845.512184639034,11743.978078425,12559.21130166836,12165.251521158409,12660.308080641029
11387.325746021268,10385.32314943673,9267.7550004433888,7722.7673709671035,9059.2690684488643,10819.252636157473,10534.104837023704,10586.424789594383,11072.963595186491,9281.551098738737,8100.6983113053793,7950.5062024670442,6470.6304457248207,5479.6131183451462,7784.2259776465453,9244.3523361819261,7026.8223041052352,7979.6634603911216,8664.451588588161,9428.5860734731614,8879.6288923836382,10948.762196698272,7018.4205967567459,8167.1794754044213,10677.421675224236,10873.014730106348,11728.985909700814,12657.58493974747,12108.14892690009,12642.302155891439
11367.87093163777,10333.042391460869,9211.3755696298158,7689.9644829680783,9034.8584509242428,10756.238231073976,10566.705978509121,10561.669856595148,11107.278756290738,9338.6179983171533,8132.2358808500767,7970.6475052165642,6489.6225948820011,5478.026996627159,7828.9585231116116,9243.0424331451741,7052.3923371119263,7942.2245312312343,8638.365164101062,9398.3558846516535,8880.5699168646079,11010.321424846265,6945.8493324488618,8158.7102385021135,10694.747824089214,10880.15567314434,11714.956588562265,12656.731029915698,12149.599313001578,12699.992442313616
11295.691700286678,10241.235333024048,9105.7183371928841,7615.8074588356803,8966.8064525721802,10737.159126913835,10441.442011731273,10512.672618857931,11003.270377241985,9212.1959610510294,8023.6727052789156,7950.352229964742,6462.1968195607642,5489.641450838707,7819.4690540774664,9251.6182775404832,7067.2264757348948,7959.398553793475,8665.2409668650562,9358.3758169727771,8870.5970035318842,10956.557862012201,6966.5029324936659,8150.2616897636699,10561.362658767952,10740.959907376542,11723.775760038929,12585.564809656085,12136.910684367042,12642.339923399935
11289.147457139346,10227.37589645978,9061.9418520810304,7536.7002368248659,8961.9564250876738,10719.114615329758,10392.181852811716,10495.997508804152,10951.209736978552,9203.5221786075745,8049.4836295482974,7957.4303820019104,6480.7572109668872,5475.0697693042821,7822.5443292547443,9229.4151446572414,7043.6747367041107,8007.0305732222532,8662.6165089217466,9409.82801581889,8879.4940131794756,10961.370546028556,7032.2312653429653,8182.4184549015199,10612.276171160871,10830.444655423185,11688.410437210103,12642.521498837761,12115.549248218647,12661.812760486164
11282.139052420212,10269.119511974362,9096.319013255641,7639.6494587029019,8950.6153313717241,10704.823072507052,10389.684534973772,10502.975694395589,10996.583464535608,9257.1044820909756,8100.6134913329724,7914.7641541809489,6467.7396219782195,5445.8508724706726,7768.9268818971086,9251.1085699900923,7047.6037843446311,7990.0407622848088,8653.8984407110402,9408.0641264621427,8842.8526197845949,10930.108604754398,6983.3573636205183,8141.3970570953798,10679.708549188765,10843.911893437149,11666.286615244027,12570.566469313402,12054.974033837645,12598.060851437933
11375.361217594278,10371.208506503614,9201.9069455548597,7709.5755507225258,9029.6650002106417,10794.080863638697,10473.1941179962,10573.425603825141,11037.047223985601,9247.8221554263746,8112.1175278671617,7918.7448982479509,6470.4435035502793,5472.9208206287976,7770.8496540376282,9256.3136743753803,7042.5325040426551,8033.9516399965223,8685.8745020504593,9404.2086389079686,8852.1923565321285,10939.683991961823,7016.8235158511789,8144.848555941805,10699.875575849317,10867.641801010343,11733.460893543212,12592.525189948299,12083.080701359424,12640.722973210155
11487.90840545695,10494.875673057488,9372.3120548341176,7815.9412307518096,9074.0327707897322,10839.689841909967,10610.247800043537,10641.074119762232,11128.414918299883,9375.51938651829,8160.6503014325835,7956.922520983072,6469.5468417094708,5474.2369986986359,7800.7249994747808,9239.6321767652225,7034.871827346431,8001.2387242833984,8675.3621344580533,9416.2758807175305,8867.1173625318024,10951.710208179056,7006.8809430959254,8154.0142904035783,10735.024291314334,10931.467305951048,11742.015404449232,12683.377278073211,12142.245318159939,12669.158299812058
11439.250716262537,10355.896725302729,9192.0706522383116,7710.3732599257883,9052.1088445290115,10813.459354384697,10557.810739073378,10604.499511460719,11083.659692642796,9275.7501586784692,8118.5062361496848,7972.2408025854093,6435.2158255245158,5490.8627376740978,7803.2041260695369,9213.9020404462262,7033.9515699925714,7983.4915530988792,8661.6680817114193,9352.6966143499867,8897.3480022475887,10983.488549644168,7005.3640641514803,8152.695222833041,10649.780135399044,10814.93562655031,11759.400362809463,12734.25953981267,12182.263374116288,12719.02608213406
11394.475679623822,10372.599241479873,9184.2893581861572,7712.9893206875777,9030.7779637824897,10741.772117179753,10480.233196039735,10543.280090208023,11052.557720452465,9289.5553451889773,8133.2762311064716,7988.9699596721075,6473.7442762311584,5493.8462621359422,7827.0642317327256,9248.3470684766253,7049.4954740680823,8037.4588536349074,8698.4679275264079,9430.1789609413299,8950.9010022491966,11012.937879375528,7009.9203018031785,8181.268861114022,10693.273156189192,10875.213610989829,11738.886606437327,12704.756264608654,12089.340713045676,12681.410644845522
11481.753147673966,10451.244163335474,9305.5841799621485,7798.6517478576216,9090.1910915878743,10841.453766518418,10595.593514161299,10663.145473337923,11087.382569940195,9317.478286632384,8165.4261617998536,8006.3816582896534,6494.2230149766119,5530.8103703689021,7850.7763215487212,9249.3629053332661,7057.5317636330847,8015.6529996453273,8689.2841502971387,9413.8467434723607,8931.7932024958627,11082.58129027768,7007.5589922095978,8158.5317678602441,10760.809759326374,10950.375778764384,11798.140962335257,12780.999606107051,12206.616589052417,12781.717656826802
11405.933983341236,10364.520056816931,9241.9511280267579,7766.9160027737007,9072.2285909512775,10788.610721723613,10614.023894844375,10607.238324185812,11074.767275645658,9271.8230647471391,8111.926396955465,7989.9474387298378,6502.5750499449596,5506.9070827428059,7831.4657008616377,9252.0315736517641,7055.6318685996976,8017.3610320426897,8674.8510286572618,9441.3279480663823,8945.8169221723601,10990.336946332885,6965.6240777713438,8142.8833315339552,10654.488043824223,10845.412108931652,11760.090451430084,12715.333570301262,12146.089366878265,12675.377234003014
11449.083267145737,10392.412351484487,9238.3746496255189,7779.4417992943781,9072.3599099141975,10781.17029503045,10531.85764265145,10549.464867650313,11056.211954940576,9272.9466460991734,8112.5783682379042,7976.693082664342,6481.6767735587646,5516.5595474775673,7873.2849031505948,9273.903954299145,7076.6851932653544,8010.2029589566209,8690.3055213243824,9353.3051418239702,8899.8332919612803,11013.093406940856,6983.7653567811813,8166.6562554577522,10697.630272068009,10879.438283262383,11795.779414621667,12666.755049968031,12216.336137124697,12722.678625796822
11438.074864735638,10448.767231461974,9286.5677130456115,7811.4008739621113,9093.1736530030648,10840.144442020613,10516.547343213553,10629.187572819743,11067.207976306228,9289.210487540493,8106.1610784479317,7966.5137592790425,6483.3746225082159,5483.1279566931744,7805.3371867905753,9248.1437292235078,7054.1154176635764,7980.8449726858316,8655.9217399663103,9347.9609300822103,8856.2290275632731,10964.15854687807,6965.9811266088582,8119.958452660193,10658.69547977372,10862.850854565813,11739.262650338267,12670.960588655418,12116.559007614489,12667.41355341521
11408.483823582694,10340.590051728504,9243.2884063799575,7707.4545900894645,9017.359820150401,10746.886402439482,10504.321294285468,10544.386889965046,11029.038658733294,9295.0590944214764,8124.780807902127,7966.1056508637485,6493.9571726802214,5455.068142130036,7815.8738875720092,9233.8419290328384,7051.3864547661797,8027.9252718753851,8686.3110072288418,9412.7545179035606,8853.4638514540657,10972.676739151038,6956.6129553801475,8172.8588301944565,10629.394583327579,10813.120881547302,11675.428873997333,12549.792066691145,12074.069282050719,12602.786867794381
11320.233476279382,10344.026129832839,9196.7832148743673,7666.5162902762231,8991.9585479807065,10759.482653066048,10432.533843849089,10547.928241450978,10981.551779165371,9238.7482453426583,8046.9280636833582,7926.7608934907721,6484.312369016664,5473.1228119468678,7758.0831494878139,9246.1719927729027,7045.7802222501423,7987.4925127315819,8667.9888940997735,9318.3077363951961,8822.6362730739529,10887.368685109199,6970.6360977610038,8125.9759418677359,10573.362552963341,10759.937192636271,11644.161905462624,12471.433052254484,12078.29143414365,12569.656289691269
11389.77170876755,10414.225827673788,9246.9642808625758,7675.8580495905135,9072.5411811021022,10811.09229582638,10555.440385097054,10595.229980006767,11074.868039291379,9329.9658882118874,8096.4396138894745,7955.8386587972045,6472.9664372718607,5499.6362414155165,7788.4132537601017,9248.7963442165074,7026.1159030057352,7996.1613128425415,8675.4941487610467,9404.9480948274067,8902.5454136549124,10935.292227595253,6942.3217691162909,8147.5117182861595,10647.92822652207,10848.067286053067,11735.542717013508,12623.574601193091,12072.345591418238,12662.387862675811
11276.27185219421,10278.879652647365,9101.4819685160583,7555.1202659675409,8936.331754900817,10687.766216118132,10486.476103394507,10545.706089988413,10978.76979162761,9236.2330829257917,8051.0263190950955,7945.2475404587913,6459.1578157267904,5492.1239363409004,7786.6969295048302,9236.8185671583014,7021.2591740223443,7999.5497784713762,8669.6903645135171,9342.4595944506018,8929.5282859984254,10936.132831661071,6987.0472981434059,8159.3127075375842,10617.590756782982,10782.92056187096,11734.808986081694,12651.679025939602,12029.014734809445,12638.347717865659
11297.4329667862,10302.450480523083,9152.2969842684688,7587.2473694982527,8980.9918785479658,10697.821691292764,10449.13680547779,10513.775530946288,11016.542316110073,9287.2329339122607,8089.8247258439342,7899.6085706942004,6453.8828704040234,5465.1165939509647,7756.4903010837597,9200.65444309337,6980.3478953362155,8002.3536401878991,8694.9299410706899,9347.4289191622793,8884.5021468379073,10939.715630834527,6935.8131096284242,8131.7839452424478,10687.463051734201,10863.955649158248,11706.389497430355,12556.07183439759,12115.830955047333,12626.475567950731
11309.566593890831,10342.572817831777,9196.6995938901364,7653.3923659375678,9043.6173041706825,10819.341774480128,10499.653920651715,10602.562001837468,11044.560576084827,9296.0776268011887,8141.5841249714495,7911.9308273077486,6464.7521159142998,5450.5409206396444,7741.8515181035746,9215.8943228241769,7003.4254335354199,8046.2555401135414,8695.9667075317266,9380.4874819418837,8844.8416224680423,10946.342754240839,6993.4659676507999,8148.4705086131917,10727.153703517472,10911.678097834891,11715.243813133393,12533.576809570117,12141.000346985375,12616.254538003834
11346.877088501467,10297.527664582145,9161.7521339811065,7627.55743788169,9016.6628883181929,10766.369468914398,10516.041309421928,10563.612395233771,11043.51435315788,9303.5714407800951,8148.1814288041978,7936.6973195853489,6465.1074537138384,5468.0514443664515,7796.9677722595507,9270.1121617913759,7026.503989839367,8026.7430474850171,8660.7547015099681,9431.1786506468852,8886.657388814041,10973.542136304359,6994.4139469763586,8160.1416145518469,10753.671122690152,10912.637518250016,11759.671936626632,12613.897759741098,12109.32096825292,12636.464536658452
11263.647563059279,10277.321625373625,9145.7637355648585,7600.0659557308318,8976.126844874696,10723.990348394234,10445.064077387948,10493.02789562699,11023.92324069711,9237.253546452579,8116.7566011279605,7906.4619592072004,6477.5290497883525,5462.2933261909984,7737.261371471307,9243.2487336492923,7015.4602979961755,8028.9590668166247,8655.1923553017168,9401.9129659809896,8881.9269119517976,10915.623657021322,7020.4044944997759,8137.5597864754818,10737.770795407792,10886.247967011266,11699.215496265009,12578.31588652989,12066.885956423766,12611.857970837114
11443.316279309774,10444.523842962228,9284.7185177931988,7738.0798705546576,9084.5988170523415,10836.111146760508,10606.91486677299,10637.1508753043,11099.662456878936,9343.2424077410305,8178.3413318654766,7945.5710520319635,6463.8822618889762,5489.7419216538465,7810.6876982949734,9231.1930248810731,7040.8502693262153,8022.8761391317921,8668.5103601351475,9438.5952949822713,8932.2918281804432,10954.671173366763,6980.6949606243397,8163.0503818257675,10774.616855890838,10981.781482661007,11752.153094751884,12687.671422073476,12156.241236520322,12651.04401350533
11497.317656011643,10395.320634246127,9273.072319773155,7769.1398073016799,9096.7878171667744,10824.297023786101,10601.097641675879,10633.078550650134,11048.533785906338,9333.1014600104681,8125.8939687283228,7937.4256990673402,6451.7352522938918,5485.8653907233956,7845.5104197475966,9271.5171433054948,7037.7003825773618,8012.0995543988302,8682.5931103562452,9379.369958692354,8853.4480778575289,10991.141604090295,7019.9215999080416,8169.8463414810922,10728.299284544371,10923.804418647262,11772.256249706326,12730.642573235897,12170.378055426521,12743.919352985078
11410.813696487636,10399.17258427756,9256.519230646305,7773.4153873609403,9085.8404590783211,10818.807972462695,10537.085857071685,10583.782249219312,11063.8876801636,9240.6523336704449,8066.3475212980911,7925.9442190455657,6477.5692230401155,5467.0707032543169,7770.8430159251529,9240.4600509323318,7042.9844147691583,8031.3181136648527,8679.9453642179851,9422.802284671885,8849.5477279033275,10907.698332733056,7022.4834649959957,8162.5282798375201,10661.345920367363,10833.18148008445,11704.207342856631,12654.082111893415,12114.757226765623,12643.156223470598
11426.957017012741,10445.602665281889,9360.6986841163853,7846.9583223080381,9125.3307936008332,10870.121981775723,10578.566826111939,10638.096357439425,11097.917756511544,9343.0368002330233,8126.5085813126107,7949.5827790607582,6484.9780850020534,5501.5924516389714,7793.5654427752934,9253.1226947670511,7026.4149336308164,8026.3638758336319,8672.9418482985457,9406.9610262925144,8907.7286902469059,10946.255891088895,6980.6936690739331,8155.313851471481,10676.017311969115,10851.930121213432,11737.4979510381,12658.601165418249,12114.268312915487,12650.068697613397
11454.61796121443,10405.531260873044,9297.1691206149699,7763.5280875208973,9110.8607942370454,10835.588310546067,10554.334600220447,10606.991115746687,11061.140677898691,9300.530912392529,8118.382268638361,7995.2906074082312,6507.763117255864,5524.3637769894704,7811.9419803673145,9254.8693175310909,7055.2851028925816,8016.5949858163758,8697.6790065176956,9361.9316566529833,8899.5337284376164,10991.500565991182,6993.3862848101498,8157.0120204151817,10676.23659494907,10834.521273491546,11717.367114071118,12648.541553081044,12155.65955740018,12686.331184203889
11379.185838080333,10343.437340442644,9189.4229631532162,7720.9697165976422,9028.4871298523885,10759.161403760523,10500.027900677118,10554.326186911028,11035.296299571659,9271.342796291714,8125.968779560988,7978.2349106731599,6482.6384837147198,5464.441649667162,7803.375249618136,9210.4797586335881,7034.7508623878393,8040.3444148408807,8685.0749016010104,9406.1107448693165,8913.302508848441,10932.251038732558,6990.3072050350875,8152.4042237620051,10653.789526943447,10865.953788232542,11707.536452742186,12543.128830241656,12123.35854145305,12609.653307159731
11349.985633924682,10313.628493412429,9155.0698031657084,7682.8989031038282,8988.988251698056,10759.66747015791,10485.726966419139,10505.636314556226,11036.575300187069,9290.9938580514663,8098.0618594493499,7946.7139416570553,6473.1121766339811,5490.003192041675,7804.9442656748233,9267.9597719489466,7030.0117154745894,7997.7488553273097,8697.6783485489341,9348.5042338363291,8863.8872798794109,10910.87210741697,6998.8334339736675,8150.5632123022542,10639.456650357948,10800.296958477407,11779.348570189732,12603.474247591519,12183.393520896774,12718.031816215656
11298.161431004852,10271.594482664981,9121.2837030231331,7617.3801332800622,8975.0141052758299,10737.749943304018,10437.572554987644,10528.802025210625,11011.093650844159,9233.5751500632705,8062.0929350153774,7930.4570230741456,6455.7039074728746,5454.0900179325636,7767.8522528147678,9248.4651575949192,7023.3058593103369,7957.6161637051528,8646.9870045491534,9369.0948625322271,8852.055710665767,10875.945408076306,6981.5838320462863,8152.9865433113573,10609.006186905499,10782.096029616328,11714.268204288197,12625.464163822478,12138.139285497964,12679.84086894852
11442.270061176161,10365.008691310624,9206.3105297958246,7675.9049980120399,8999.8639979409982,10742.444190581338,10461.255751225304,10544.203392287949,11039.213407362324,9281.8329318996875,8142.7577867974906,7948.9551016465748,6476.8615305019475,5491.0312088830642,7834.701138678879,9229.956332077456,7061.2283538099282,7985.1974983294567,8671.5678703452777,9420.2482411773453,8884.7354061594178,11001.073628416141,6969.2465157302167,8174.0368721612449,10713.77922092396,10886.236112778051,11739.311619775186,12690.925475080796,12118.893422004357,12655.688009466705
